"/gatling/guides/passing_parameters","/guides/passing-parameters/"
"/gatling/guides/grouping_feeder","/guides/grouping-feeder/"
"/gatling/guides/scaling_out","404"
"/gatling/guides/realtime_monitoring","404"
"/gatling/guides/dynatrace","/guides/dynatrace/"
"/enterprise/self-hosted","/"
"/enterprise/self-hosted/reference/current","/reference/execute/self-hosted/"
"/enterprise/self-hosted/reference/current/installation","/reference/install/self-hosted/"
"/enterprise/self-hosted/reference/current/installation/introduction","/reference/install/self-hosted/introduction/"
"/enterprise/self-hosted/reference/current/installation/manual","/reference/install/self-hosted/manual/"
"/enterprise/self-hosted/reference/current/installation/marketplaces","/reference/install/self-hosted/marketplaces/"
"/enterprise/self-hosted/reference/current/installation/ansible","/reference/install/self-hosted/ansible/"
"/enterprise/self-hosted/reference/current/installation/docker","/reference/install/self-hosted/docker/"
"/enterprise/self-hosted/reference/current/installation/kubernetes","/reference/install/self-hosted/kubernetes/"
"/enterprise/self-hosted/reference/current/installation/configuration","/reference/install/self-hosted/configuration/"
"/enterprise/self-hosted/reference/current/installation/injectors","/reference/install/self-hosted/deploying-injectors/"
"/enterprise/self-hosted/reference/current/user","/reference/execute/self-hosted/user/"
"/enterprise/self-hosted/reference/current/user/login","/reference/execute/self-hosted/user/login/"
"/enterprise/self-hosted/reference/current/user/overview","/reference/execute/self-hosted/user/overview/"
"/enterprise/self-hosted/reference/current/user/profile","/reference/execute/self-hosted/user/profile/"
"/enterprise/self-hosted/reference/current/user/binary","/reference/execute/self-hosted/user/binary/"
"/enterprise/self-hosted/reference/current/user/repositories","/reference/execute/self-hosted/user/repositories/"
"/enterprise/self-hosted/reference/current/user/simulations","/reference/execute/self-hosted/user/simulations/"
"/enterprise/self-hosted/reference/current/user/trends","/reference/stats/trends/self-hosted/"
"/enterprise/self-hosted/reference/current/user/reports","/reference/stats/reports/self-hosted/"
"/enterprise/self-hosted/reference/current/user/api","/reference/execute/self-hosted/user/api/"
"/enterprise/self-hosted/reference/current/user/about","/reference/execute/self-hosted/user/about/"
"/enterprise/self-hosted/reference/current/user/help","/reference/execute/self-hosted/user/help/"
"/enterprise/self-hosted/reference/current/admin","/reference/execute/self-hosted/admin/"
"/enterprise/self-hosted/reference/current/admin/users","/reference/execute/self-hosted/admin/users/"
"/enterprise/self-hosted/reference/current/admin/teams","/reference/execute/self-hosted/admin/teams/"
"/enterprise/self-hosted/reference/current/admin/api-tokens","/reference/execute/self-hosted/admin/api-tokens/"
"/enterprise/self-hosted/reference/current/admin/private-keys","/reference/execute/self-hosted/admin/private-keys/"
"/enterprise/self-hosted/reference/current/pools","/reference/install/self-hosted/configuring-injectors/"
"/enterprise/self-hosted/reference/current/pools/pools","/reference/install/self-hosted/configuring-injectors/pools/"
